"Question","Answer","base_response"
"What date was The Lord of the Rings: The Rings of Power (Season 1) premiered on?","1-Sep-22","The Lord of the Rings: The Rings of Power (Season 1) premiered on September 1, 2022."
"Which member of The Beatles was born first?","Ringo Starr","Ringo Starr was born first."
"Who was the emperor of China when Sweet Dew incident happened?","Emperor Wenzong","Emperor Wenzong of the Tang Dynasty was the emperor of China when the Sweet Dew (Ganlu) Incident occurred."
"The Livesey Hal War Memorial commemorates the fallen of which war, that had over 60 million casualties?","World War II","The Livesey Hall War Memorial commemorates the fallen of World War II."
"Which song was behind the third single on the album  ""A Lot About Livin' (And a Little 'bout Love)"" for two weeks on the country charts?","""We'll Burn That Bridge""","The song was John Michael Montgomery’s “I Swear.”"
"What officially ended the first phase of the military conflict between the British Raj and the Emirate of Afghanistan from 1878 to 1880?","Treaty of Gandamak","The Treaty of Gandamak, signed in May 1879, officially ended the first phase of the conflict."
"What 2017 Christopher B. Landon directed American slasher film is Jessica Rothe starring in?","Happy Death Day","Jessica Rothe stars in the 2017 Christopher B. Landon-directed American slasher film Happy Death Day."
"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?","8-Sep-17","The album was released on September 8, 2017."
"Approximately how many locations is BJ's Wholesale Club operating in, as of early 2008?","650 locations","As of early 2008, BJ’s Wholesale Club was operating in approximately 180 locations."
"Padosan had a supporting actor who is known as a successful playback singer in what language?","Hindi","He is known as a successful playback singer in Hindi."
"What song by the American rapper Coolio is on his greatest hits album ""Fantiastic Voyage"" and samples from a Stevie Wonder song?","Gangsta's Paradise","The song is Gangsta’s Paradise."
"When was the Chief Aerodynamicist for the British supersonic land vehicle, whose goal is to match or exceed 1000 mph achieving a new world land speed record, born?","1932","He was born in 1932."
"The third emperor in the Year of the Four Emperors had how many wives? ","second","He had two wives."
"Keanu is a 2016 American action comedy film directed by Peter Atencio and written by who?","Jordan Peele","It was written by Jordan Peele and Alex Rubens."
"Immanuel Lutheran School is affiliated with the denomination that has how many members?","2.1 million","The denomination has approximately 2.3 million members."
"in the 2004 Hockey film produced by a former major league baseball pitcher who played the USA coach?","Kurt Russell","Kurt Russell played USA coach Herb Brooks."
"Bethpage State Parkway begins with an interchange at which Long Island-based limited access highway?","Southern State Parkway","Bethpage State Parkway begins at an interchange with the Southern State Parkway."
"Psycho-physical Awareness was developed into an original and dependable method by a Russian-American actor who was referred to by Konstantin Stanislavski as what?","his most brilliant student","Konstantin Stanislavski referred to him as his most brilliant student."
"Who produced the 1998 British comedy starring the director of the feature film ""Eddie the Eagle""?","Matthew Vaughn","Matthew Vaughn produced it."
"Which show that premiered in May 2011 is hosted by someone with the birth name Richard Kirschner?","My Cat from Hell","I have no idea."
"Li Yitong made her television debut on which network?","Dragon TV","Li Yitong made her television debut on Dragon TV."
"Did the board game San Marco or About Time come out first?","San Marco","San Marco came out first, in 2001, while About Time was released later, around 2004."
"Are both Helen Dunmore and M. P. Shiel of West Indian descent?","no","No; only M. P. Shiel is of West Indian descent, while Helen Dunmore was English."
"Hardley Flood is an area of lagoons that support populations of the waterfowl that are a medium sized version of what animal?","duck","They are a medium-sized version of a swan."
"The county that the community of Milltown, Montana is part of was founded in which year?","1860","Missoula County, which includes Milltown, was founded in 1860."
"""Aroma-scope"" used in Spy Kids 4 is reminiscent of what marketing gimmick used in Polyester in 1981?","""Odorama""","It was reminiscent of John Waters’ “Odorama” scratch-and-sniff card gimmick used to promote Polyester in 1981."
"Which star of Here Come the Munsters was born in Philadelphia ?","Veronica Hamel","Veronica Hamel, who played Lily Munster in Here Come the Munsters, was born in Philadelphia."
"What occupation have Carly Gullickson and Francesca Schiavone both held?","professional tennis player.","Carly Gullickson and Francesca Schiavone have both been professional tennis players."
"What Andy Williams' album did a song written by Charles Wesley appear on?","The Andy Williams Christmas Album","It appeared on Andy Williams' album Merry Christmas."
"Who co-wrote The Hidden History of the Human Race with a man know devotionally as Drutakarma dasa?","Richard L. Thompson","Richard L. Thompson co-wrote The Hidden History of the Human Race with Michael A. Cremo, who is known devotionally as Drutakarma dasa."
"What was the Volvo S70 essentially modeled after and was the first all wheel drive Volvo?","Volvo 850","The Volvo S70 was essentially a facelifted Volvo 850, and the first all-wheel-drive Volvo was the 1997 V70 AWD (including the V70 XC Cross Country)."
"What Brooklyn-based rapper has worked with both Rafeal Casal and Mos Def?","Talib Kweli","The Brooklyn-based rapper who has worked with both Rafael Casal and Mos Def is Talib Kweli."
"Which is longer, Hampshire and Hampden Canal or Tennessee-Tombigbee Waterway?","Tennessee-Tombigbee Waterway","The Tennessee-Tombigbee Waterway is longer."
"What band in the ""Art Wave"" scene is based in Glasgow?","Franz Ferdinand","We Are the Physics is the band in the ""Art Wave"" scene that is based in Glasgow."
"Are Ash Lieb and Elswyth Thane both artists?","no","No, Ash Lieb is an artist, but Elswyth Thane was a novelist, so they are not both artists."
"Who was the writer of the graphic novel upon which the 2003 American superhero film, directed by Bryan Singer, is based?","Chris Claremont","The writer was Chris Claremont."
"Chuck Berry House was where the 1957 hit single that reached what ranking on the R&B singles chart was composed?","number 8","It reached number one on the R&B singles chart."
"What public service broadcaster with over 20,950 employees, aired the variety show Welsh Rarebit?","British Broadcasting Corporation (BBC)","The variety show Welsh Rarebit was aired by the British Broadcasting Corporation (BBC)."
"What Canadian filmmaker created a film about Bettie Page in 2005?","Mary Harron (born January 12, 1953)","Mary Harron, a Canadian filmmaker, directed the 2005 biographical film about Bettie Page."
"Jean Hudson Boyd is known for her controversial sentencing of Ethan Couch. What was his sentence?","ten years of probation","She sentenced him to 10 years of probation with mandatory rehabilitation instead of prison."
"The band who released the debut album ""Tinted Windows"" had their first performance in what city?","Tulsa","Their first performance was in Austin, Texas."
"What is the nationality of the actor who was a leading man of MichÃ¨le Mercier and born on November 3, 1921?","American","The actor’s nationality is American."
"What items are used to play both Lapta and Rounders?","bat and ball","Both Lapta and Rounders are played with a bat and a ball."
"""I Wed Three Wives"" is an episode of a television series that ran on what network?","ABC","It ran on the Investigation Discovery network."
"How big is the campus of the University that Ben Bahan is a professor at ?","99 acre campus","The campus of Gallaudet University, where Ben Bahan is a professor, covers 99 acres."
"Kacha, Sevastopol is a settlement that is part of a sovereign state bordered on the northwest by which country?","Belarus","Ukraine, the sovereign state that includes Kacha, Sevastopol, is bordered on the northwest by Poland."
"Author David Chanoff has collaborated with a U.S. Navy admiral who served as the ambassador to the United Kingdom under which President?","Bill Clinton","He served as the ambassador to the United Kingdom under President Bill Clinton."
"What movie genre did Emmanuelle Vaugier play a supporting role in?","satirical erotic romantic comedy","She played a supporting role in a romantic comedy."
"Which of Aaron Goodwin client was born in May 31, 1984?","Nate Robinson","Nate Robinson was the Aaron Goodwin client born on May 31, 1984."
"The 43d Air Mobility Operations Group is stationed at which largest military installation?","Fort Bragg","The 43d Air Mobility Operations Group is stationed at Pope Field on Fort Bragg (now Fort Liberty), the United States’ largest military installation."
"Ip Man 3 is the second sequal to the biographical martial arts films first released in what year?","2008","The first film in the Ip Man series was released in 2008."
"What character did Selina Giles play in the 2005 dystopian political thriller named ""V for Vendetta""?","Evey's mother","Selina Giles played Evey’s mother."
"Undiscovered Country is a reference to the concept of the afterlife as the ""undiscovered country"" from which opening phrase of a soliloquy spoken by Prince Hamlet in the so-called ""nunnery scene"" of William Shakespeare's play ""Hamlet""?","To be","It refers to the opening phrase ""To be, or not to be"" of Prince Hamlet's soliloquy in Act 3, Scene 1."
"This Australian racing driver currently drives the No. 22 Holden VF Commodore produced by Holden Commodore which manufactures what other models?","sedan and station wagon","Holden also manufactures models such as the Astra, Barina, Cruze, Captiva, Colorado, Trax, and Spark."
"Who was the winner of the season of The Rap Game where a contestant named Lady Leshurr as one of her influences?","Mani","Graft won that season."
"What was the nationality and profession of the person responsible for the concept of a dimensionless number in physics and engineering?","French mathematician and physicist","He was an American physicist."
"Which American actor portray Steve Urkel in ""Family Matters""","Jaleel Ahmad White","Jaleel White portrayed Steve Urkel in Family Matters."
"For what ogranization does a commentator of Press TV serve as associate director?","Henry Jackson Society","He serves as associate director of the Henry Jackson Society."
" Curious is a women's fragrance by a singer born in what city and state?","McComb, Mississippi","She was born in McComb, Mississippi."
"What type of elevation does Aldgate railway station, Adelaide and Aldgate, South Australia have in common?","Hills","Both list their elevation as above sea level."
"""Let's Get Ready to Rhumble"" is a 1994 song by a music duo from where?","Newcastle upon Tyne, England","It is by a music duo from Newcastle upon Tyne, England."
"Timothy J. Sloan was the CEO of Wells Fargo who succeeded the CEO who took the job in what month?","7-Jun","He succeeded a CEO who took the job in June."
"What is the current occupation of the footballer replaced by Zdenek Zeman at the beginning of the 2012-13 A. S. Roma season?  ","manager","He is a Spanish football manager."
