Question,Answer,base_response,is_hallucination,final_answer_mv,recheck_hallucination_mv,token_cost_mv,time_cost_mv,final_answer_cs,recheck_hallucination_cs,token_cost_cs,time_cost_cs,final_answer_ra,recheck_hallucination_ra,token_cost_ra,time_cost_ra,mutation_list,answer_list,pass@6
In between Atsushi Ogata and Ralph Smart who graduated from Harvard College?,Atsushi Ogata,Atsushi Ogata graduated from Harvard College.,NO,Atsushi Ogata graduated from Harvard College.,NO,2967,142.2575302,"Between Atsushi Ogata and Ralph Smart, Atsushi Ogata is the one who graduated from Harvard College.",NO,3084,146.4808123,"Between Atsushi Ogata and Ralph Smart, Atsushi Ogata is the one who graduated from Harvard College.",NO,3341,154.8787494,"Between Atsushi Ogata and Ralph Smart, the one who graduated from Harvard College is Atsushi Ogata.
Of the two, Atsushi Ogata is the Harvard College graduate.
Atsushi Ogata, not Ralph Smart, graduated from Harvard College.
If you’re choosing between those two, Atsushi Ogata is the one who graduated from Harvard College.
According to available information, Atsushi Ogata holds a degree from Harvard College.
Atsushi Ogata graduated from Harvard College.","Atsushi Ogata is the one who graduated from Harvard College.
Atsushi Ogata is the one who graduated from Harvard College.
Atsushi Ogata graduated from Harvard College.
Between Atsushi Ogata and Ralph Smart, Atsushi Ogata is the one who graduated from Harvard College.
Atsushi Ogata graduated from Harvard College.
Atsushi Ogata graduated from Harvard College.",YES
The owner of radio station KWPW has the same name as an American character actor. What is it?,Bill McCutcheon,It is Stephen Root.,YES,The owner of radio station KWPW has the same name as the American character actor Stephen Root.,YES,2688,382.4754596,Stephen Root.,YES,2774,411.5084312,The owner’s name is Bill McCutcheon.,NO,2989,418.3166318,"The name is Stephen Root.
That would be Stephen Root.
The owner’s name matches the American character actor Stephen Root.
It’s Stephen Root, the American character actor’s name.
You’re looking for Stephen Root.
It is Stephen Root.","Bill McCutcheon.
It is Stephen Root.
Stephen Root.
The owner’s name is Bill McCutcheon.
Stephen Root.
Stephen Root.",YES
What game did the team with an 11-1 regular season record play in for the BCS title game?,2004 Nokia Sugar Bowl,They played in the Sugar Bowl.,NO,The team played in the BCS National Championship Game.,NO,2933,291.7389307,They played in the BCS National Championship Game.,NO,3035,309.2568731,They played in the BCS National Championship Game.,NO,3264,315.9226763,"They played in the Sugar Bowl for the BCS championship.
It was the Sugar Bowl that hosted their BCS title game.
With an 11-1 regular season, they earned a spot in the Sugar Bowl for the national title.
They didn’t go to the Rose or Orange Bowl; instead, they competed in the Sugar Bowl.
The BCS title matchup they appeared in took place at the Sugar Bowl.
They played in the Sugar Bowl.","They played in the BCS National Championship Game.
They played in the Rose Bowl.
They played in the BCS National Championship Game.
They played in the Sugar Bowl.
They played in the BCS National Championship Game.
They played in the BCS National Championship Game.",YES
"What German medium tank, sometimes called the ""Mark V"", that was deployed on the Eastern and Western fronts from mid-1943 provided the armor and suspension for the chassis of the tank destroyer built by Nazi Germany during World War II?",The Panther,The German medium tank was the Panzerkampfwagen V Panther.,NO,The German medium tank was the Panzerkampfwagen V Panther.,NO,3835,152.8496275,"The Panther (Panzerkampfwagen V), sometimes called ""Mark V,"" was the German medium tank that provided the armor and suspension for the Jagdpanther tank destroyer’s chassis.",NO,3962,173.1848183,"The Panther (Panzerkampfwagen V), commonly called the Mark V, fought on the Eastern and Western fronts from mid-1943 and provided the chassis, armor, and suspension for the Jagdpanther tank destroyer.",NO,4273,188.1483228,"The German medium tank in question was the Panzerkampfwagen V, better known as the Panther.
It was the Panther (PzKpfw V), the so-called Mark V that fought on both Eastern and Western fronts from mid-1943.
Germany’s Panzer V Panther provided the armor and suspension used for the Jagdpanther tank destroyer’s chassis.
The answer is the Panther, the Panzerkampfwagen V that served as the basis for the World War II German tank destroyer.
In short, the Mark V Panther was the medium tank that fulfilled this role.
The German medium tank was the Panzerkampfwagen V Panther.","The German medium tank was the Panzerkampfwagen V Panther.
The Panther (Panzerkampfwagen V), commonly called the Mark V, fought on the Eastern and Western fronts from mid-1943 and provided the chassis, armor, and suspension for the Jagdpanther tank destroyer.
The Panzerkampfwagen V Panther (Panther), sometimes called ""Mark V,"" was the German medium tank whose chassis and suspension formed the basis for the Jagdpanther tank destroyer.
The Panther (Panzerkampfwagen V), sometimes called ""Mark V,"" was the German medium tank that provided the armor and suspension for the Jagdpanther tank destroyer’s chassis.
The German medium tank was the Panther (Panzerkampfwagen V).
The tank was the Panzerkampfwagen V (Panther).",YES
Abraham Lincoln Neiman and his wife Carrie Marcus Neiman cofounded Neiman Marcus with Carrie's brother Herbert in which American city in 1907?,Dallas,"They cofounded Neiman Marcus in Dallas, Texas.",NO,"Dallas, Texas.",NO,3136,95.89831591,"Dallas, Texas.",NO,3239,104.3084073,"Dallas, Texas.",NO,3456,116.6012971,"They established Neiman Marcus in Dallas, Texas, in 1907.
The trio opened the Neiman Marcus store in Dallas, Texas, back in 1907.
Neiman Marcus was cofounded in Dallas, Texas, by Abraham Lincoln Neiman, Carrie Marcus Neiman, and Herbert Marcus in 1907.
In 1907, they chose Dallas, Texas, as the city to launch Neiman Marcus.
The American city was Dallas, Texas, where Neiman Marcus began in 1907.
They cofounded Neiman Marcus in Dallas, Texas.","They cofounded Neiman Marcus in Dallas, Texas, in 1907.
They cofounded Neiman Marcus in Dallas, Texas.
They cofounded Neiman Marcus in Dallas, Texas.
Dallas, Texas.
Dallas, Texas.
They cofounded Neiman Marcus in Dallas, Texas.",YES
Which show that premiered in May 2011 is hosted by someone with the birth name Richard Kirschner?,My Cat from Hell,I have no idea.,YES,I have no idea.,YES,3155,1659.665225,"My Cat From Hell, which premiered in May 2011 on Animal Planet, is hosted by Jackson Galaxy, whose birth name is Richard Kirschner.",NO,3284,1667.345547,"My Cat From Hell, which premiered in May 2011 on Animal Planet, is hosted by Jackson Galaxy, whose birth name is Richard Kirschner.",NO,3555,1676.000927,"I don't know which show premiered in May 2011 that is hosted by someone whose birth name is Richard Kirschner.
I'm not sure what the May 2011 premiere is that has a host born as Richard Kirschner.
I can't tell which show you're referring to; the host’s birth name Richard Kirschner doesn’t ring a bell for me.
Sorry, I don’t have the answer to which May 2011 show features a host with the birth name Richard Kirschner.
I’m drawing a blank on the show that debuted in May 2011 with a host originally named Richard Kirschner.
I have no idea.","My Cat From Hell, which premiered in May 2011 on Animal Planet, is hosted by Jackson Galaxy, whose birth name is Richard Kirschner.
SiriusXM Hits 1’s Weekend Countdown, hosted by Kid Kelly (born Richard Kirschner).
The show is My Cat from Hell.
I have no idea.
I have no idea.
I have no idea.",YES
"Abraham Lokin was born on an archipelago between the Norwegian Sea and North Atlantic, that is about 200 miles north-northwest of where?",Scotland,It is about 200 miles north-northwest of Scotland.,NO,Scotland.,NO,3033,139.4710643,Scotland.,NO,3136,145.473624,Scotland.,NO,3349,153.0971301,"It is roughly 200 miles north-northwest of Scotland.
The archipelago lies about 200 miles to the north-northwest of Scotland.
In relation to Scotland, it sits approximately 200 miles NNW.
From Scotland, it’s about a 200-mile stretch to the north-northwest.
In geographic terms, it stands about 200 miles north-northwest of Scotland.
It is about 200 miles north-northwest of Scotland.","Scotland.
It is about 200 miles north-northwest of Scotland.
Scotland.
Scotland.
It lies about 200 miles north-northwest of Scotland.
It is about 200 miles north-northwest of Scotland.",YES
Do the bands named Phoenix and Shearwater specialize in the exact same genre?,no,"No, Phoenix is primarily an indie pop/alternative rock band while Shearwater is an indie rock group with folk and art-rock influences, so they do not specialize in exactly the same genre.",NO,"No; Phoenix is primarily an indie pop/synth-pop band, whereas Shearwater is an indie rock band with folk and art-rock influences.",NO,3766,94.26625252,"No; Phoenix is primarily an indie pop/synth-pop band, whereas Shearwater is an indie rock group with folk and art-rock influences.",NO,3869,108.9121442,"No; Phoenix is primarily an indie pop/synth-pop band, while Shearwater is an indie rock/art-rock band with folk influences.",NO,4133,123.9667809,"No; Phoenix leans toward indie pop and alternative rock, whereas Shearwater’s sound sits in indie rock with clear folk and art-rock coloring, so they aren’t in an identical genre lane.
They do not, since Phoenix specializes in indie pop/alt-rock, while Shearwater tends more toward indie rock infused with folk and art-rock.
Not exactly—the French band Phoenix is best known for indie pop and alternative rock, but Shearwater’s niche mixes indie rock with folk and art-rock elements.
No, their genres diverge: Phoenix is largely indie pop/alternative rock, and Shearwater blends indie rock with folk and art-rock influences.
Only if you treat “indie” as one big umbrella would they seem the same; typically, Phoenix is indie pop/alternative rock, while Shearwater’s style is indie rock colored by folk and art-rock.
No, Phoenix is primarily an indie pop/alternative rock band while Shearwater is an indie rock group with folk and art-rock influences, so they do not specialize in exactly the same genre.","No; Phoenix is primarily an indie pop/synth-pop band, whereas Shearwater is an indie rock group with folk and art-rock influences.
No, Phoenix are best known for indie pop/synth-pop, whereas Shearwater are an indie rock band with folk and art-rock influences.
No; Phoenix is primarily an indie pop/alternative rock band, while Shearwater is an indie rock/art-rock band with folk influences, so they do not specialize in the exact same genre.
No; Phoenix is primarily an indie pop/synth-pop band, while Shearwater is an indie rock/art-rock band with folk influences.
No; Phoenix is primarily indie pop/alternative rock with synth-pop influences, while Shearwater is an indie rock band with art-rock and folk influences.
No; Phoenix is primarily an indie pop/alternative rock band, whereas Shearwater is an indie/art-rock band with folk influences, so they do not specialize in exactly the same genre.",YES
"Which former American football player had a part in the movie ""Gamer?""",Terry Crews,"The former American football player who appeared in the movie ""Gamer"" is Terry Crews.",NO,Terry Crews.,NO,2984,117.4425397,"Terry Crews is the former American football player who appeared in the movie ""Gamer.""",NO,3101,126.1428943,"Terry Crews, a former NFL player, appeared in the 2009 film Gamer.",NO,3348,142.4370072,"Terry Crews, a former American football player, had a role in the film Gamer.
In Gamer, the ex-NFL player who appears is Terry Crews.
The ex-football player featured in the movie Gamer is Terry Crews.
It was Terry Crews, once a professional football player, who took a part in Gamer.
Terry Crews is the former gridiron player who showed up in the movie Gamer.
The former American football player who appeared in the movie ""Gamer"" is Terry Crews.","Terry Crews, a former NFL player, had a role in the film Gamer.
Terry Crews.
Terry Crews, a former NFL player, appeared in the 2009 film Gamer.
Terry Crews is the former American football player who had a part in the movie Gamer.
Terry Crews, a former NFL player, appeared in the movie Gamer.
Terry Crews is the former American football player who appeared in the movie ""Gamer.""",YES
"North Blenheim, New York was destroyed by flooding caused by the Hurricane that landed in what month?",11-Aug,The hurricane landed in August.,NO,It made landfall in August.,NO,2761,130.9552746,The hurricane made landfall in August.,NO,2865,143.7361875,The hurricane made landfall in August.,NO,3090,140.9435713,"The hurricane made landfall in August.
It came ashore in the month of August.
According to reports, the storm struck in August, leading to the flooding that destroyed North Blenheim.
Not July or September—the landfall occurred in August.
The month when the hurricane hit was August, during the height of hurricane season.
The hurricane landed in August.","The hurricane made landfall in August.
It made landfall in August.
It made landfall in August.
August.
The hurricane made landfall in August.
It landed in August.",YES
"Who is older, Ivan Foster or Ian Paisley?",Ian Paisley,Ian Paisley is older.,NO,Ian Paisley is older than Ivan Foster.,NO,2808,96.68837166,Ian Paisley (born 6 April 1926) is older than Ivan Foster (born 1943).,NO,2925,103.9109914,Ian Paisley (born 6 April 1926) is older than Ivan Foster (born 1943).,NO,3180,113.3884323,"Among the two, Ian Paisley is the elder.
Compared with Ivan Foster, Ian Paisley is the older man.
If you're comparing ages, Ian Paisley comes out older than Ivan Foster.
It isn’t Ivan Foster; the older of the pair is Ian Paisley.
By age, Ian Paisley is the senior between them.
Ian Paisley is older.","Ian Paisley is older than Ivan Foster.
Ian Paisley is older than Ivan Foster.
Ian Paisley (1926–2014) was older than Ivan Foster (born 1943).
Ian Paisley (born in 1926) is older than Ivan Foster.
Ian Paisley (born 6 April 1926) is older than Ivan Foster (born 1943).
Ian Paisley (born 1926) is older than Ivan Foster.",YES
"The founder of this Canadian owned, American manufacturer of business jets for civilian and military developed this portable tape system.",8-track,The portable tape system was the 8-track (Stereo 8) tape cartridge.,NO,The portable tape system was the 8-track (Stereo 8) tape cartridge invented by Learjet founder William (Bill) P. Lear.,NO,3235,118.9874399,"The portable tape system was the 8-track tape cartridge (Stereo 8), invented by Learjet founder William P. Lear.",NO,3335,127.4231157,Learjet founder Bill Lear developed the 8-track (Stereo 8) tape cartridge system.,NO,3580,134.2106497,"It was the 8-track tape cartridge, also known as Stereo 8.
The portable tape system in question is the Stereo 8, the well-known 8-track audio cartridge.
Learjet’s founder, Bill Lear, developed the portable 8-track (Stereo 8) tape cartridge system.
In short, the portable tape format he created was the eight-track cartridge.
The answer is the 8-track audio tape, the portable “Stereo 8” cartridge widely used in car stereos.
The portable tape system was the 8-track (Stereo 8) tape cartridge.","The portable tape system was the 8-track tape cartridge (Stereo 8), invented by Learjet founder William P. Lear.
The portable tape system was the Stereo 8 (8-track) cartridge.
Learjet founder Bill Lear developed the 8-track (Stereo 8) tape cartridge system.
The portable tape system was the 8-track (Stereo 8) cartridge.
The 8-track audio tape (Stereo 8) system.
The portable tape system was the 8-track (Stereo 8) tape cartridge.",YES
"Which American rock band was formed first, Soil or Drowning Pool?",Drowning Pool,Drowning Pool was formed first.,NO,"Drowning Pool was formed first in 1996, while SOiL formed in 1997.",NO,2977,83.65950179,"Drowning Pool was formed first in 1996, whereas SOiL formed in 1997.",NO,3080,87.76965213,"Drowning Pool was formed first, in 1996, while SOiL formed in 1997.",NO,3334,99.53798676,"Drowning Pool was formed before Soil.
Between Soil and Drowning Pool, Drowning Pool came together first.
Drowning Pool predates Soil in terms of formation.
Of the two American rock bands, the one founded first is Drowning Pool.
As far as their origins go, Drowning Pool was established earlier than Soil.
Drowning Pool was formed first.","Drowning Pool was formed first in 1996, whereas SOiL formed in 1997.
Drowning Pool formed first in 1996, earlier than SOiL, which formed in 1997.
Drowning Pool was formed first in 1996, preceding SOiL, which formed in 1997.
Drowning Pool was formed first, in 1996, while SOiL formed in 1997.
Drowning Pool was formed earlier, in 1996, whereas SOiL formed in 1997.
Drowning Pool was formed first (in 1996), while Soil formed later (in 1997).",YES
What artistic endeavor do Fallujah and Dying Fetus have in common?,death metal band,Fallujah and Dying Fetus are both bands that create and perform death metal music.,NO,They are both death metal bands.,NO,2973,65.8170085,Both Fallujah and Dying Fetus are American bands that create and perform death metal music.,NO,3089,75.04111528,Fallujah and Dying Fetus both create and perform death metal music.,NO,3326,81.91723084,"Fallujah and Dying Fetus share the artistic pursuit of creating and performing death metal music.
Both bands work in the death metal genre, which is the craft they have in common.
Despite stylistic differences, Fallujah and Dying Fetus are united by making death metal.
As musicians, Fallujah and Dying Fetus focus on writing and playing death metal songs.
They both perform extreme metal—specifically death metal—as their artistic endeavor.
Fallujah and Dying Fetus are both bands that create and perform death metal music.","They both create and perform death metal music.
Both Fallujah and Dying Fetus are American bands that create and perform death metal music.
They both create death metal music.
Both Fallujah and Dying Fetus are death metal bands.
They are both death metal bands.
Fallujah and Dying Fetus both create and perform death metal music.",YES
"Which Star of British-Canadian-American satirical comedy, co starting with Ricky Gervais, began his career in sketch comedy series""Full Frontal"" ?",Eric BanadinoviÄ,"Eric Bana, who co-starred with Ricky Gervais in the British-Canadian-American satirical comedy Special Correspondents, began his career in the sketch comedy series Full Frontal.",NO,Eric Bana.,NO,3848,118.3660438,"Eric Bana, who co-starred with Ricky Gervais in the satirical comedy film Special Correspondents, began his career on the Australian sketch-comedy series Full Frontal.",NO,3984,128.4621527,"Eric Bana, who co-starred with Ricky Gervais in the satirical comedy film Special Correspondents, began his career on the Australian sketch-comedy series Full Frontal.",NO,4267,133.0569627,"Eric Bana is the star in question; he co-starred with Ricky Gervais in Special Correspondents and got his start on the sketch comedy series Full Frontal.
The actor is Eric Bana, who launched his career on Australia’s Full Frontal before appearing alongside Ricky Gervais in the satirical film Special Correspondents.
If you mean Special Correspondents, the answer is Eric Bana, whose earliest work was on the sketch show Full Frontal.
Eric Bana, later Ricky Gervais’s co-star in the British-Canadian-American satire Special Correspondents, first broke into television via the sketch series Full Frontal.
Many viewers know Eric Bana from co-starring with Ricky Gervais in Special Correspondents, but he originally began his career on the sketch comedy Full Frontal.
Eric Bana, who co-starred with Ricky Gervais in the British-Canadian-American satirical comedy Special Correspondents, began his career in the sketch comedy series Full Frontal.","Eric Bana.
Eric Bana, who co-starred with Ricky Gervais in the satirical comedy film Special Correspondents, began his career on the Australian sketch-comedy series Full Frontal.
Eric Bana, who co-starred with Ricky Gervais in Special Correspondents, began his career on the Australian sketch-comedy series Full Frontal.
Eric Bana, who co-starred with Ricky Gervais in Special Correspondents, began his career on the Australian sketch-comedy series Full Frontal.
Eric Bana began his career on the Australian sketch comedy series Full Frontal and later co-starred with Ricky Gervais in the satirical film Special Correspondents.
Eric Bana is the star who co-starred with Ricky Gervais and began his career on the sketch comedy series Full Frontal.",YES
Kevin Watson currently manages which Southern League football team?,Bishop's Stortford,Kevin Watson currently manages Biggleswade Town.,YES,Kevin Watson currently manages Biggleswade Town.,YES,2787,291.5027595,Kevin Watson currently manages Biggleswade Town.,YES,2890,332.8922405,Kevin Watson currently manages Biggleswade Town.,YES,3119,304.3023651,"Kevin Watson is currently the manager of Biggleswade Town in the Southern League.
As things stand, Kevin Watson heads Biggleswade Town.
At present, the Southern League side under Kevin Watson’s management is Biggleswade Town.
Right now, Kevin Watson’s team in the Southern League is Biggleswade Town.
Currently, Kevin Watson serves as the boss of Biggleswade Town, a Southern League club.
Kevin Watson currently manages Biggleswade Town.","Kevin Watson currently manages Biggleswade Town.
Kevin Watson currently manages Biggleswade Town.
Kevin Watson currently manages Biggleswade Town.
Kevin Watson currently manages Biggleswade Town.
Kevin Watson currently manages Biggleswade Town.
Kevin Watson currently manages Biggleswade Town.",NO
What New York representative and politician was defeated by Alan Hevesi in 2002?,John Faso,John Faso was the New York representative and politician defeated by Alan Hevesi in 2002.,NO,John Faso.,NO,3186,167.9696448,The New York representative and politician defeated by Alan Hevesi in 2002 was John Faso.,NO,3306,181.8717573,John Faso was defeated by Alan Hevesi in the 2002 New York State Comptroller election.,NO,3563,172.6479053,"In 2002, John Faso, a New York representative and politician, was defeated by Alan Hevesi.
Alan Hevesi beat New York politician and former Assemblyman John Faso in 2002.
The candidate whom Hevesi edged out in 2002 was John Faso, then serving as a New York representative.
It was John Faso that Alan Hevesi defeated in the 2002 race.
John Faso lost to Alan Hevesi in the 2002 New York State Comptroller election.
John Faso was the New York representative and politician defeated by Alan Hevesi in 2002.","John Faso was defeated by Alan Hevesi in 2002.
John Faso.
John Faso was the New York politician defeated by Alan Hevesi in the 2002 New York State Comptroller election.
The New York representative and politician defeated by Alan Hevesi in 2002 was John Faso.
John Faso was defeated by Alan Hevesi in the 2002 New York State Comptroller election.
The New York representative and politician defeated by Alan Hevesi in 2002 was John Faso.",YES
"What mixed martial arts even took place at a closed hotel and casino on the Boardwalk in Atlantic City, owned by Trump Entertainment Resorts?",The War of '04,The event was UFC 30: Battle on the Boardwalk.,YES,The event was UFC 30: Battle on the Boardwalk.,YES,3158,362.1619139,UFC 30: The New Breed.,YES,3257,485.8085971,UFC 50: The War of '04.,NO,3484,394.9565296,"The mixed martial arts event was UFC 30: Battle on the Boardwalk.
It was UFC 30, known as Battle on the Boardwalk.
The event held at the closed Boardwalk hotel-casino owned by Trump Entertainment Resorts was UFC 30: Battle on the Boardwalk.
UFC 30—Battle on the Boardwalk—was the MMA card that took place there.
The fight night in question was UFC 30: Battle on the Boardwalk.
The event was UFC 30: Battle on the Boardwalk.","UFC 30: Battle on the Boardwalk.
UFC 30: Battle on the Boardwalk.
UFC 30: The Battle on the Boardwalk.
UFC 30: Battle on the Boardwalk was the mixed martial arts event that took place at the Trump Taj Mahal on the Atlantic City Boardwalk.
UFC 30: The New Breed.
UFC 50: The War of '04.",YES
Li Yitong made her television debut on which network?,Dragon TV,Li Yitong made her television debut on Dragon TV.,NO,Li Yitong made her television debut on Dragon TV.,NO,2836,209.8314192,She made her television debut on Dragon TV and Anhui TV.,NO,2941,247.1367579,Li Yitong made her television debut on Dragon TV.,NO,3172,234.5589104,"Dragon TV was the network on which Li Yitong first appeared on television.
Li Yitong’s television debut aired on Dragon TV.
Fans first saw Li Yitong on the small screen via Dragon TV.
It wasn’t on Hunan TV but on Dragon TV that Li Yitong began her TV career.
According to most reports, her first TV appearance came through a broadcast on Dragon TV.
Li Yitong made her television debut on Dragon TV.","Li Yitong made her television debut on Dragon TV.
Li Yitong made her television debut on Dragon TV.
Li Yitong made her television debut on Dragon TV.
She made her television debut on Dragon TV and Anhui TV.
She made her television debut on Dragon TV.
Li Yitong made her television debut on Dragon TV.",YES
Who manufactured the scooter upon which the Bajaj Priya was based off of?,Piaggio,Piaggio manufactured the Vespa model on which the Bajaj Priya was based.,NO,Piaggio manufactured the Vespa scooter on which the Bajaj Priya was based.,NO,3188,131.3286109,Piaggio manufactured the Vespa scooter on which the Bajaj Priya was based.,NO,3291,138.4454858,Piaggio manufactured the Vespa scooter on which the Bajaj Priya was based.,NO,3536,142.5232568,"Piaggio was the manufacturer of the Vespa scooter that the Bajaj Priya was modeled after.
The Bajaj Priya took its design cues from the Vespa, which was produced by Piaggio.
It was Piaggio—the Italian firm behind the Vespa—that built the scooter on which the Bajaj Priya was based.
The original scooter used as a template for the Bajaj Priya was the Vespa, made by Piaggio.
In short, Piaggio made the Vespa that served as the basis for the Bajaj Priya.
Piaggio manufactured the Vespa model on which the Bajaj Priya was based.","Piaggio manufactured the Vespa scooter on which the Bajaj Priya was based.
Piaggio manufactured the Vespa scooter on which the Bajaj Priya was based.
Piaggio manufactured the Vespa scooter on which the Bajaj Priya was based.
Piaggio manufactured the Vespa scooter on which the Bajaj Priya was based.
Piaggio manufactured the Vespa scooter on which the Bajaj Priya was based.
Piaggio manufactured the Vespa scooter on which the Bajaj Priya was based.",YES
Cranium and Twin Tin Bots are both what?,games,Cranium and Twin Tin Bots are both board games.,NO,Cranium and Twin Tin Bots are both board games.,NO,2805,80.47093773,Cranium and Twin Tin Bots are both board games.,NO,2908,99.83068061,Cranium and Twin Tin Bots are both board games.,NO,3143,91.0826757,"Cranium and Twin Tin Bots are both tabletop board games.
Both Cranium and Twin Tin Bots fall into the category of board games.
They’re not video games; Cranium and Twin Tin Bots are board games.
Like Twin Tin Bots, Cranium is a board game played on a table with a board and pieces, so both are board games.
In essence, Cranium and Twin Tin Bots are board-game titles.
Cranium and Twin Tin Bots are both board games.","Cranium and Twin Tin Bots are both board games.
Both Cranium and Twin Tin Bots are board games.
They are both board games.
Both are board games.
They are both board games.
Cranium and Twin Tin Bots are both board games.",YES
When did the author of the book One More River is based on win the Nobel Prize?,1932,"John Galsworthy, whose novel the film One More River is based on, won the Nobel Prize in Literature in 1932.",NO,John Galsworthy won the Nobel Prize in Literature in 1932.,NO,3138,135.6477304,John Galsworthy won the Nobel Prize in Literature in 1932.,NO,3241,142.758184,John Galsworthy won the Nobel Prize in Literature in 1932.,NO,3480,155.6170659,"John Galsworthy, whose novel inspired One More River, was awarded the Nobel Prize in Literature in 1932.
In 1932, the Nobel Committee honored John Galsworthy with the Literature prize.
He received the Nobel Prize in Literature in 1932, a year before his death.
The author behind the book on which One More River is based won the Nobel Prize in Literature in 1932.
John Galsworthy won the Nobel Prize in Literature in 1932, recognizing his body of work.
John Galsworthy, whose novel the film One More River is based on, won the Nobel Prize in Literature in 1932.","John Galsworthy won the Nobel Prize in Literature in 1932.
John Galsworthy won the Nobel Prize in Literature in 1932.
John Galsworthy won the Nobel Prize in Literature in 1932.
John Galsworthy won the Nobel Prize in Literature in 1932.
John Galsworthy won the Nobel Prize in Literature in 1932.
John Galsworthy won the Nobel Prize in Literature in 1932.",YES
Did the board game San Marco or About Time come out first?,San Marco,"San Marco came out first, in 2001, while About Time was released later, around 2004.",NO,San Marco came out first.,NO,3024,152.7058876,San Marco came out first.,NO,3127,176.9682717,"San Marco was released first in 2001, while About Time debuted in 2004.",NO,3387,162.0320785,"San Marco was released first in 2001, while About Time didn’t arrive until around 2004.
Between the two board games, San Marco predates About Time by a few years, debuting in 2001 versus roughly 2004.
If we’re talking board game releases, San Marco came out ahead, in 2001, with About Time following later, circa 2004.
San Marco came first, with About Time released a few years later.
About Time was not the earlier title; San Marco beat it to market in 2001, and About Time appeared around 2004.
San Marco came out first, in 2001, while About Time was released later, around 2004.","San Marco came out first.
San Marco came out first (2001), predating About Time (2004).
San Marco was released first in 2001, while About Time debuted in 2004.
San Marco came out first.
San Marco came out first.
San Marco came out first.",YES
What type of veterinary specialist is the star veterinarian of The Bionic Vet?,neuro-orthopaedic,He is an orthopedic veterinary surgeon.,NO,He is a neuro-orthopaedic veterinary surgeon.,NO,2836,139.1258464,He is a neuro-orthopaedic veterinary surgeon.,NO,2939,154.1648984,He is a neuro-orthopaedic veterinary surgeon.,NO,3170,158.7687006,"He specializes in orthopedic surgery for animals.
The show's lead veterinarian is an orthopaedic surgeon by specialty.
He works as a veterinary orthopedic specialist, focusing on bones and joints.
In The Bionic Vet, the star is a vet whose specialty is orthopedics.
Viewers know him as an animal orthopedics surgeon.
He is an orthopedic veterinary surgeon.","He is a neuro-orthopaedic veterinary surgeon.
He is a neuro-orthopaedic veterinary surgeon.
He is a specialist in small-animal orthopedics and neurosurgery.
He is a veterinary orthopedic surgeon.
He is a veterinary orthopaedic surgeon specializing in small-animal orthopaedics.
He is a neuro-orthopaedic veterinary surgeon.",YES
Are both Helen Dunmore and M. P. Shiel of West Indian descent?,no,"No; only M. P. Shiel is of West Indian descent, while Helen Dunmore was English.",NO,"No; only M. P. Shiel was West Indian–born (Montserrat), while Helen Dunmore was English with no known West Indian ancestry.",NO,3420,158.420593,"No; M. P. Shiel was West Indian–born (Montserrat, British West Indies), while Helen Dunmore was English with no known West Indian ancestry.",NO,3526,178.2222304,"No; M. P. Shiel was born in the West Indies (Montserrat), while Helen Dunmore was English and not of West Indian descent.",NO,3792,203.0397604,"No; only M. P. Shiel had West Indian ancestry, whereas Helen Dunmore was English.
They are not both of West Indian descent—Shiel was, but Dunmore was English.
No, just M. P. Shiel came from a West Indian background; Helen Dunmore’s heritage was English.
No; Helen Dunmore was English, while M. P. Shiel’s lineage traces to the West Indies.
No; unless one stretches the term, only Shiel qualifies as West Indian, and Dunmore does not.
No; only M. P. Shiel is of West Indian descent, while Helen Dunmore was English.","No; M. P. Shiel was West Indian–born (Montserrat, British West Indies), while Helen Dunmore was English with no known West Indian ancestry.
No; Helen Dunmore was English, while M. P. Shiel was born in Montserrat in the West Indies.
No; M. P. Shiel was born in the West Indies (Montserrat), while Helen Dunmore was English and not of West Indian descent.
No; Helen Dunmore was English, whereas M. P. Shiel was born on Montserrat in the British West Indies.
No; only M. P. Shiel is of West Indian origin (born on Montserrat), while Helen Dunmore was English with no known West Indian ancestry.
No; only M. P. Shiel had West Indian origins (born in Montserrat in the British West Indies), while Helen Dunmore was English with no known West Indian ancestry.",YES
What is the nationality of the wrestler who sang on A Jingle with Jillian?,American,"The wrestler, Jillian Hall, is American.",NO,She is American.,NO,2884,147.9897897,"The wrestler who sang on A Jingle with Jillian, Jillian Hall, is American.",NO,3002,165.9359004,"The wrestler who sang on A Jingle with Jillian, Jillian Hall, is American.",NO,3249,174.9735649,"Jillian Hall, the wrestler who recorded A Jingle with Jillian, is American.
The wrestler who sang on A Jingle with Jillian holds American nationality.
She is from the United States; Jillian Hall is American.
As for nationality, the A Jingle with Jillian performer, Jillian Hall, is American.
The singer-wrestler behind A Jingle with Jillian is an American.
The wrestler, Jillian Hall, is American.","The wrestler who sang on A Jingle with Jillian is American.
She is American.
The wrestler who sang on A Jingle with Jillian, Jillian Hall, is American.
The wrestler who sang on A Jingle with Jillian, Jillian Hall, is American.
She is American.
Jillian Hall is American.",YES
