Question,Answer,base_response,is_hallucination,final_answer,token_cost,time_cost
Who is the highest-paid coach per season ever on the American television series The Voice?,Ariana Grande,"Blake Shelton is the highest-paid coach per season ever on The Voice, reportedly earning $20 million annually.",,"The highest-paid coach per season on The Voice is Blake Shelton, who reportedly earned $20 million annually.",501,13.637012
Who is the CEO of Google?,Sundar Pichai,Sundar Pichai.,,The CEO of Google is Sundar Pichai.,212,5.042016506
How much does parking cost at the Big E?,$10 ,$15 for regular passenger vehicles.,,The cost of parking for regular passenger vehicles at the Big E is $15.,393,10.76925421
What is the top-ranked university in the US according to the US News Ranking?,Princeton University,Massachusetts Institute of Technology (MIT),,The top-ranked university in the US according to the 2024 U.S. News & World Report Best Colleges ranking is the Massachusetts Institute of Technology (MIT).,306,7.76415205
What's the world record time for running a mile?,03:43.1,"The world record time for running a mile is 3 minutes, 43.13 seconds, set by Hicham El Guerrouj of Morocco in 1999.",,"The world record time for running a mile is 3 minutes, 43.03 seconds, set by Jakob Ingebrigtsen of Norway in July 2023.",365,8.806288958
How many grand slams does Rafael Nadal have?,22,22,,Rafael Nadal has won 22 Grand Slam singles titles as of the latest data.,498,14.34127641
Who is the current German chancellor?,Friedrich Merz,Olaf Scholz is the current German chancellor.,,Olaf Scholz is the current German chancellor.,322,8.443930149
What is the best-selling video game franchise of all time?,Mario,"The best-selling video game franchise of all time is the ""Mario"" franchise by Nintendo.",,"The best-selling video game franchise of all time is the ""Mario"" franchise by Nintendo, with over 800 million units sold across its titles.",426,11.47569394
What U.S. state has the highest gross domestic product?,California,California,,The U.S. state with the highest gross domestic product is California.,356,9.690737247
How many English translations of Les Miserables are there?,8,I have no idea.,,"The exact number of English translations of *Les Misérables* is not officially documented, but estimates suggest there are over 15 distinct translations.",732,21.81796169
How many books has Shoshana Zuboff published?,3,2,,"Shoshana Zuboff has published three books: ""In the Age of the Smart Machine"" (1988), ""The Support Economy"" (2000, co-authored with James Maxmin), and ""The Age of Surveillance Capitalism"" (2019).",1111,34.1913712
Who holds the world's record for fastest rap in a number one single?,Eminem,"Twista holds the world record for the fastest rap in a number one single with ""Slow Jamz.""",,"Twista holds the world record for the fastest rap in a number one single with ""Slow Jamz,"" achieving 11.1 syllables per second.",575,16.15793395
How many member nations exist in the United Nations?,193,There are 193 member nations in the United Nations.,,There are 193 member nations in the United Nations.,265,6.438156843
Which is the oldest still-running university in the world?,University of Bologna,University of Bologna,,"The oldest still-running university in the world is the University of Bologna, founded in 1088 and continuously operating in Italy.",338,9.03352809
What is the best-selling jazz album of all time?,Kind of Blue,"""Kind of Blue"" by Miles Davis.",,"The best-selling jazz album of all time is ""Kind of Blue"" by Miles Davis.",384,10.40365267
Who holds record for highest goals scored in international football for Malaysia?,Mokhtar Dahari,Safiq Rahim holds the record for the highest goals scored in international football for Malaysia.,,Safiq Rahim holds the record for the highest goals scored in international football for Malaysia with 28 goals.,469,12.87301087
How many games are there in the Ace Attorney main series?,6,7,,"The Ace Attorney main series consists of 7 games: Phoenix Wright: Ace Attorney, Justice For All, Trials and Tribulations, Apollo Justice: Ace Attorney, Dual Destinies, Spirit of Justice, and The Great Ace Attorney 2: Resolve.",674,20.01546836
Where is Tesla's headquarters?,"Austin, TX","Tesla's headquarters is located in Austin, Texas.",,"Tesla's headquarters is located in Palo Alto, California.",304,7.921418905
The longest unbeaten streak of all time in the Premier League is how many matches?,49,49,,"The longest unbeaten streak in Premier League history is 49 matches, achieved by Arsenal from August 2003 to October 2004.",305,7.787088633
Which language has the third largest population by total number of speakers?,Hindi,Spanish,,The third largest population by total number of speakers is Spanish.,361,9.810043097
What is the name of the worldwide highest grossing Bollywood movie?,Dangal,Baahubali 2: The Conclusion,,"The worldwide highest grossing Bollywood movie is **""Baahubali 2: The Conclusion""**.",1080,32.90807033
Which is the second largest language edition of Wikipedia according to article count?,Cebuano,German Wikipedia,,The second largest language edition of Wikipedia according to article count is the German Wikipedia.,391,10.73076868
Which K-Pop artist has the most followers on Instagram?,Lisa (BLACKPINK),Jungkook (BTS) has the most followers on Instagram among K-Pop artists.,,"Jungkook (BTS) has the most followers on Instagram among K-Pop artists, with over 80 million followers as of the latest data.",388,10.1893723
Can women attend universities in Afghanistan?,No,No.,,"No, women are currently prohibited from attending universities in Afghanistan under the Taliban's rule.",553,16.30669045
What is the most populous city in Chile?,Santiago,Santiago is the most populous city in Chile.,,The most populous city in Chile is Santiago.,254,6.229967117
What was the shortest war in history?,Anglo-Zanzibar War,"The shortest war in history was the Anglo-Zanzibar War, which lasted 38 minutes.",,"The shortest war in history was the Anglo-Zanzibar War in 1896, which lasted 38 minutes.",364,9.46497035
When did Mark Cuban sell the Mavericks?,"On December 27, 2023, the NBA approved a major sale of the Dallas Mavericks from Mark Cuban to Miriam Adelson, giving Adelson and her family the majority stake in the franchise, in a deal estimated at roughly $3.5 billion.",Mark Cuban sold the Dallas Mavericks in March 2023.,,"Mark Cuban sold the Dallas Mavericks to a group led by Mirwais Khan on April 17, 2023.",502,14.24570656
How many food allergens with mandatory labeling are there in the United States?,9,10,,"The United States mandates labeling for 10 major food allergens, which include milk, eggs, fish, crustacean shellfish, tree nuts, peanuts, wheat, soybeans, sesame, and mollusk shellfish.",483,13.72219324
Who has the most followers on Twitter?,Elon Musk,Elon Musk has the most followers on Twitter.,,The most followed individual on Twitter (X) as of recent data is Elon Musk.,826,24.84400845
How many seasons of the Mandalorian have been released?,3,3,,"As of October 2023, three seasons of *The Mandalorian* have been released.",300,7.851507425
Who is the chancellor of UMass Amherst?,Javier Reyes,Melissa A. Hedges is the current chancellor of UMass Amherst.,,The current chancellor of UMass Amherst is Melissa A. Hedges.,228,5.105850935
Who is the U.S. representative for New York's 12th congressional district?,Jerry Nadler,I have no idea.,,The U.S. representative for New York's 12th congressional district is Dan Goldman.,322,8.283758163
What is the most recently released Studio Ghibli film?,The Boy and the Heron,How Do You Live?,,"The most recently released Studio Ghibli film is ""Ronja, the Robber's Daughter,"" which premiered on December 8, 2023.",525,15.1691525
What is Cristiano Ronaldo's current club?,Al Nassr,Al-Nassr FC,,Cristiano Ronaldo's current club is Al-Nassr FC.,271,6.921590805
Which country is currently at the top rank at the FIBA Men's World Ranking?,United States,United States,,The current top-ranked country in the FIBA Men's World Ranking is Germany.,1101,33.65324903
What is Croatia's current national currency?,Euro,Euro,,Croatia's current national currency is the Euro.,281,7.360404968
How many member states are there in the Eurozone?,20,19,,The Eurozone currently has 19 member states.,407,11.32511568
Who is the current leader of al-Qaeda?,Saif al-Adel,Abu Yahya al-Libi is the current leader of al-Qaeda.,,The current leader of al-Qaeda is Khalid al-Batrawi.,560,16.09097886
What country became the latest country to adopt the Euro?,Croatia,Croatia became the latest country to adopt the Euro in January 2023.,,"Croatia became the latest country to adopt the Euro on January 1, 2023.",421,11.38030052
Tom Brady holds the NFL's single-season record for completions by successfully throwing how many passes?,490,458,,"The most accurate answer is: Tom Brady holds the NFL's single-season record for completions with 480 passes, achieved in the 2007 season.",572,16.44080329
How many vehicle models does Tesla offer?,6,"Tesla offers four vehicle models: Model S, Model 3, Model X, and Model Y.",,"Tesla currently offers four vehicle models: Model S, Model 3, Model X, and Model Y.",322,8.138866186
Which country won the latest World Pastry Cup?,Japan,France won the latest World Pastry Cup in 2023.,,France won the latest World Pastry Cup in 2023.,285,7.013846636
What is the largest lottery jackpot for a single ticket in history?,$2.04 billion Powerball jackpot,"The largest lottery jackpot for a single ticket in history is $590.5 million, won in the 2013 Powerball drawing.",,"The largest lottery jackpot for a single ticket in history is $590.5 million, won in the 2013 Powerball drawing.",1203,36.25517631
How many World Series titles have the Houston Astros won?,two,The Houston Astros have won 2 World Series titles.,,The Houston Astros have won 2 World Series titles.,341,8.943344116
Which country recently had many people killed and injured in a crowd crush during Halloween festivities?,South Korea,South Korea.,,The country where many people were killed and injured in a crowd crush during Halloween festivities is South Korea.,365,9.79379034
Which famous soccer player of Brazil passed away recently?,PelÃ©,Pelé,,"The famous Brazilian soccer player who passed away recently is Pelé, who died on December 29, 2022, at the age of 82.",392,10.89479089
Who is the most recent woman to become President of Peru?,Dina Boluarte,Dina Boluarte is the most recent woman to become President of Peru.,,"Dina Boluarte is the most recent woman to become President of Peru, assuming office in December 2022 as the country's first female president.",545,15.45146036
Which country has been invading Ukraine?,Russia,Russia,,The country that has been invading Ukraine is Russia.,251,6.42382884
Whom did Magnus Carlsen most recently accuse of cheating in chess?,Hans Niemann,Hans Niemann,,Magnus Carlsen most recently accused Hans Niemann of cheating in chess.,350,9.356138468
Who is the English monarch?,King Charles III,King Charles III.,,The current English monarch is King Charles III.,293,7.756840944
What club does Lewandowski play for?,Barcelona,FC Barcelona.,,The most accurate final answer is: Robert Lewandowski currently plays for Bayern Munich on loan from FC Barcelona.,261,6.661015987
Who was the last person to buy Twitter?,Elon Musk,Elon Musk was the last person to buy Twitter.,,Elon Musk was the last person to buy Twitter.,295,7.53044343
What company invented a way to speed up matrix multiplication via AI?,Google DeepMind,Google.,,"The company that invented a way to speed up matrix multiplication via AI is Google, which developed an AI system using reinforcement learning to discover optimized algorithms for matrix operations.",368,10.04644775
Who is the LA county sheriff?,Robert Luna,Alex Villanueva,,The current Los Angeles County Sheriff is Alex Villanueva.,242,6.041615486
How many Women's Rugby World Cup titles has New Zealand won?,six,New Zealand has won four Women's Rugby World Cup titles.,,"New Zealand has won six Women's Rugby World Cup titles, in the years 1998, 2002, 2010, 2014, 2017, and 2021.",1263,38.81895018
How many total Nazca geoglyphs have been discovered so far?,358,Over 300 Nazca geoglyphs have been discovered so far.,,"As of recent studies utilizing advanced technologies like satellite imagery and LiDAR, over 3,000 Nazca geoglyphs have been discovered so far, including both large and smaller designs.",1308,40.06134915
What is the most expensive page of a comic book ever sold at auction?,"Original artwork of Spider-Man in a black suit, by Mike Zeck","The most expensive comic book page ever sold at auction is a page from *X-Men #1* (1963), which fetched $1.2 million in 2013.",,"The most expensive comic book page ever sold at auction is a page from *Daredevil #1* (1964), which sold for $1.4 million in 2021.",753,21.27768278
Where was the world's oldest DNA found?,Greenland,The world's oldest DNA was found in permafrost in Siberia.,,"The world's oldest DNA, approximately 700,000 years old, was discovered in permafrost sediments in Siberia, Russia.",353,9.26499176
Which team holds the record for largest deficit overcome to win an NFL game?,Minnesota Vikings,"The Kansas City Chiefs hold the record for the largest deficit overcome to win an NFL game, erasing a 25-point deficit against the Cincinnati Bengals on January 23, 2022.",,"The Kansas City Chiefs hold the record for the largest deficit overcome to win an NFL game, erasing a 22-point deficit against the Cincinnati Bengals on January 15, 2022.",594,16.09824991
What is Amazon Prime Video's most watched premiere ever?,The Lord of the Rings: The Rings of Power,"""The Lord of the Rings: The Rings of Power"" is Amazon Prime Video's most watched premiere ever, with over 25 million viewers.",,"The Lord of the Rings: The Rings of Power is Amazon Prime Video's most watched premiere ever, with over 25 million viewers.",596,16.684937
What is the name of Indonesia's future capital city?,Nusantara,Nusantara,,The name of Indonesia's future capital city is Nusantara.,272,6.880969763
When will be the next common year starting on Saturday?,2033,2027,,The next common year starting on Saturday will be 2033.,1140,35.04964733
Who is the oldest Brazilian president at the time of inauguration?,Luiz InÃ¡cio Lula da Silva,Luiz Inácio Lula da Silva became the oldest Brazilian president at the time of inauguration at age 78 in 2023.,,"The oldest Brazilian president at the time of inauguration is Luiz Inácio Lula da Silva, who was 78 years old when he assumed office in January 2023.",491,13.21089482
Who is the most recent female recipient of the Fields Medal?,Maryna Viazovska,Maryna Viazovska.,,"The most recent female recipient of the Fields Medal is Maryna Viazovska, who was awarded the honor in 2022 for her groundbreaking work in sphere packing and related mathematical fields.",282,7.073191643
How many FIFA World Cups has Argentina won?,3,Argentina has won the FIFA World Cup three times.,,"Argentina has won the FIFA World Cup three times, in the years 1978, 1986, and 2022.",355,9.478753328
Which is the most recent team to advance to consecutive FIFA World Cup finals?,France,France is the most recent team to advance to consecutive FIFA World Cup finals (2018 and 2022).,,"France is the most recent team to reach consecutive FIFA World Cup finals, achieving this in 2018 (winning) and 2022 (runner-up).",394,10.06954432
What is the total height of the tallest building in the world?,829.8 m,828 meters,,"The total height of the tallest building in the world, Burj Khalifa in Dubai, is 828 meters.",286,7.239753008
The UN Secretary general is from which country?,Portugal,Portugal.,,The UN Secretary-General is from Portugal.,211,5.069617987
Which actress' husband is a partial owner of Mint Mobile?,Blake Lively,Rachel Bilson,,"Rachel Bilson's husband, Gavin Rossdale, is a partial owner of Mint Mobile.",388,10.66754389
Which country has President Joe Biden visited the most during his presidency so far?,United Kingdom,United Kingdom,,The United Kingdom is the country President Joe Biden has visited the most during his presidency so far.,848,25.53123975
What is the seating capacity of the largest stadium by capacity in the world?,"132,000","The largest stadium by seating capacity is the Rungrado 1st of May Stadium in Pyongyang, North Korea, with a capacity of 114,000.",,"The largest stadium by seating capacity is the Rungrado 1st of May Stadium in Pyongyang, North Korea, with an official capacity of 114,000.",537,14.46945667
How many presidents of the United States have lost reelection?,10,16,,The correct answer is that 8 U.S. presidents have lost reelection bids.,2100,66.72817183
Do Tesla and X Corp. have the same CEO?,No,Yes.,,"Yes, both Tesla and X Corp. are led by Elon Musk as their CEO.",262,6.650975943
In what city was the person currently acting as the U.S. speaker of house born?,"Shreveport, Louisiana","Ruston, Louisiana.",,"The person currently acting as the U.S. speaker of the house was born in Ruston, Louisiana.",316,8.089396477
Which was the first country to detect a case of mpox in the most recent outbreak?,DR Congo,United Kingdom,,The United Kingdom was the first country to detect a case of mpox in the most recent outbreak.,318,8.215324879
How many times has The PokÃ©mon World Championships been held in Asia?,one,13,,"The Pokémon World Championships have been held in Asia 5 times, specifically in Japan (2007, 2010, 2015, 2019) and South Korea (2012).",577,16.71732593
Who has the most liked post on Instagram?,Lionel Messi,I have no idea.,,"The official Instagram account holds the most liked post on Instagram, featuring a golden retriever with over 50 million likes.",487,13.99550438
When was the most recent eruption of the world's largest active volcano?,"November 27, 2022 - December 13, 2022",November 2022.,,"The most recent eruption of the world's largest active volcano, Mauna Loa, occurred in November 2022.",368,9.846399069
How many active players have won at least five ATP Finals singles titles?,1,1,,"The only active players with at least five ATP Finals singles titles are Novak Djokovic (8 titles) and Rafael Nadal (5 titles), making the total **2**.",771,23.05986857
Who directed the most films in the top 15 highest-grossing films of all time?,James Cameron,James Cameron and the Russo brothers each directed two films in the top 15 highest-grossing films of all time.,,James Cameron and the Russo brothers each directed two films in the top 15 highest-grossing films of all time.,467,12.35126638
Who bought the most expensive 20th century artwork sold in a public sale?,Larry Gagosian,An anonymous buyer through Christie's.,,"The most expensive 20th-century artwork sold in a public sale, Picasso's ""Les Femmes d'Alger (Version O)"", was bought by an anonymous buyer through Christie's in 2014.",525,14.91814327
How many flights of the Space Launch System have been successfully launched?,1,1,,"The Space Launch System has had one successful flight, the Artemis I mission launched in November 2022.",306,7.979570866
What is the best ever result by an African team at a FIFA World Cup?,fourth-place,Morocco's semi-final finish in the 2022 FIFA World Cup is the best result by an African team.,,"The best result by an African team at a FIFA World Cup is Morocco's historic semi-final finish in the 2022 tournament, marking the first time an African nation reached that stage.",479,12.90432906
What was the first animal to orbit the Earth?,Laika,Laika the dog.,,"The first animal to orbit the Earth was Laika, a Soviet space dog, aboard Sputnik 2 on November 3, 1957.",389,10.72961164
What is the largest model size of GPT-3?,175 billion parameters,The largest model size of GPT-3 is 175 billion parameters.,,The largest model size of GPT-3 is 175 billion parameters.,354,9.137124538
Which country has a red flag with one yellow star?,Vietnam,Vietnam.,,The country with a red flag featuring one yellow star is Vietnam.,320,8.536192894
What city was connected with the earliest cases of COVID-19?,Wuhan,"Wuhan, China, was connected with the earliest cases of COVID-19.",,"The earliest cases of COVID-19 were connected to Wuhan, China.",299,7.280246258
What country has the most similar flag to that of Romania?,Chad,Moldova.,,"The country with the most similar flag to Romania is Moldova, as both share the same tricolor of blue, yellow, and red, though arranged vertically in Romania and horizontally in Moldova.",359,9.741985798
What state is known as the Aloha State?,Hawaii,Hawaii is known as the Aloha State.,,Hawaii is known as the Aloha State.,233,5.518742085
In what year will Google celebrate its 30th birthday?,2028,2028,,"Google was founded in 1998, so its 30th birthday will be in **2028**.",282,7.101425648
Where did Jeff Dean get his Ph.D. from?,University of Washington,Jeff Dean earned his Ph.D. from Stanford University.,,Jeff Dean earned his Ph.D. in Computer Science from Stanford University.,313,8.018265247
What is the largest mammal in the world?,blue whale,The blue whale is the largest mammal in the world.,,The blue whale is the largest mammal in the world.,388,10.47722626
What is the tallest mountain in Alaska?,Mount Denali,Denali is the tallest mountain in Alaska.,,"The tallest mountain in Alaska is Denali, which stands at 20,310 feet (6,190 meters) above sea level.",414,11.48311877
What breed of dog was Queen Elizabeth II of England famous for keeping?,Corgi,Corgi.,,Queen Elizabeth II of England was famously known for keeping Pembroke Welsh Corgis.,249,6.070688009
What class of beer is top-fermenting?,ales,Ales.,,The class of beer that is top-fermenting is ales.,270,6.879776001
Which country won the 2017 Eurovision Song Contest?,Portugal,Portugal.,,The country that won the 2017 Eurovision Song Contest is Portugal.,557,16.20248747
What year did Intel go public?,1971,1971,,Intel went public in the year 1971.,290,7.564118862
Who wrote the book titled Orientalism?,Edward W. SaÃ¯d,Edward Said wrote the book titled *Orientalism*.,,Edward Said wrote the book titled *Orientalism*.,221,5.063964844
Sandstones are categorized into what type of sedimentary rocks?,clastic,Clastic.,,Sandstones are categorized into clastic sedimentary rocks.,245,6.036094904
"Did Queen Elizabeth II visit Rhode Island, USA?",Yes,I have no idea.,,"Queen Elizabeth II did not visit Rhode Island, USA, during her official state visits to the United States.",504,14.53909206
"In Greek mythology, what is the name of Menelaus' wife?",Helen of Troy,Helen,,The name of Menelaus' wife in Greek mythology is Helen.,239,5.787068367
Who won the 2020 Formula 1 world driver's championship?,Lewis Hamilton,Lewis Hamilton won the 2020 Formula 1 World Driver's Championship.,,Lewis Hamilton won the 2020 Formula 1 World Driver's Championship.,225,4.815650463
What was the real name of the Unabomber?,Ted Kacsynzki,Theodore Kaczynski,,The real name of the Unabomber was Theodore Kaczynski.,232,5.516459227
What are the starter pokemon available in Pokemon Diamond?,"Turtwig, Chimchar, and Piplup","Chimchar, Piplup, and Turtwig.",,"The starter Pokémon in Pokémon Diamond are Turtwig, Chimchar, and Piplup.",302,7.66356039
Where did the first atomic bomb test take place in the United States?,"Jornada del Muerto Desert, New Mexico",The first atomic bomb test in the United States took place in New Mexico.,,"The first atomic bomb test in the United States took place at the Trinity Site in New Mexico on July 16, 1945.",253,5.852575064
How many lungs do slugs have?,1,Slugs have one lung.,,"Slugs have one lung, which is a mantle cavity used for gas exchange.",279,7.172605753
On what date did the Berlin Wall fall?,9-Nov-89,"November 9, 1989.",,"The Berlin Wall fell on November 9, 1989.",292,7.433936834
On what date did Elvis Presley die?,16-Aug-77,"August 16, 1977.",,"The final answer is: Elvis Presley died on August 16, 1977.",421,11.62498307
Which Polish president died in a plane crash near Smolensk?,Lech KaczyÅski,Lech Kaczyński.,,"Lech Kaczyński, the 12th president of Poland, died in a plane crash near Smolensk, Russia, on April 10, 2010, along with 95 others.",332,8.670838356
What year did Japan bomb Pearl Harbor?,1941,1941,,The year Japan bombed Pearl Harbor was 1941.,186,4.163434267
When did David Bowie die?,2016,"January 10, 2016.",,"David Bowie died on January 10, 2016.",275,6.948667049
Who is the creator of Super Smash Bros.?,Masahiro Sakurai,Masahiro Sakurai is the creator of Super Smash Bros.,,Masahiro Sakurai is the creator of Super Smash Bros.,312,7.947933435
On what date was Lunar New Year 2023?,22-Jan-23,"Lunar New Year 2023 was on January 22, 2023.",,"Lunar New Year 2023 was on January 22, 2023.",271,6.276907206
"Is Sunderland, MA to the north or south of Amherst, MA?",north,north,,"Sunderland, MA is to the north of Amherst, MA.",899,27.18383861
What city was Emily Dickinson born in?,"Amherst, Massachusetts",Amherst,,"Emily Dickinson was born in Amherst, Massachusetts.",348,9.474074364
Who wrote Between the World and Me?,Ta-Nehisi Coates,Ta-Nehisi Coates.,,The author of *Between the World and Me* is Ta-Nehisi Coates.,285,7.330757856
Who founded Amazon?,Jeff Bezos,Jeff Bezos founded Amazon.,,Jeff Bezos founded Amazon in 1994.,244,6.16234827
What is the capital of the commonwealth of Massachusetts?,Boston,Boston,,The capital of the Commonwealth of Massachusetts is Boston.,310,8.20966053
Which team won the 2021 FIFA Club World Cup?,Chelsea,Al-Duhail SC won the 2021 FIFA Club World Cup.,,The 2021 FIFA Club World Cup was won by Al-Hilal SFC.,305,7.469165087
During the recording of which Beatles album did Ringo Starr temporarily quit the band?,White Album,The Beatles (also known as the White Album).,,The Beatles (also known as the White Album).,366,9.632528305
In what city is the Louvre Museum?,"Paris, France",Paris,,The Louvre Museum is located in Paris.,228,5.613667011
In what month and year did the Tulip mania bubble collapse?,February 1637,February 1637,,The Tulip mania bubble collapsed in February 1637.,337,8.837353945
Which character arrives late to the titular banquet in Plato's Symposium?,Socrates,Alcibiades,,The character who arrives late to the titular banquet in Plato's Symposium is Alcibiades.,395,10.83803487
What was the kanji of the year in 2021?,gold,元,,"The kanji of the year in 2021 was **元** (gen), chosen to symbolize returning to normalcy and foundational values after the pandemic.",372,10.07680964
The 1939 German invasion of Poland began soon after Germany signed a non-aggression pact with what other nation?,Soviet Union,Soviet Union.,,The 1939 German invasion of Poland began soon after Germany signed a non-aggression pact with the Soviet Union.,356,9.236537457
"What award did Yann LeCun, Geoffrey Hinton, and Yoshua Bengio win together?",Turing Award,Turing Award,,"The award that Yann LeCun, Geoffrey Hinton, and Yoshua Bengio won together is the ACM A.M. Turing Award, which they received in 2019 for their foundational contributions to deep learning.",351,9.204661608
What was the real name of the author George Eliot?,Mary Ann Evans,Mary Ann Evans.,,The real name of the author George Eliot was Mary Ann Evans.,225,5.363124132
Where is Gil Evans from?,"Toronto, Canada",Gil Evans was from Canada.,,"Gil Evans was born in Toronto, Canada.",241,6.009824753
Who is the director of the movie The Room?,Tommy Wiseau,Tommy Wiseau is the director of the movie The Room.,,Tommy Wiseau is the director of the movie *The Room*.,251,6.005746841
How many years did the Hundred Years' War last?,116 years,116 years.,,The Hundred Years' War lasted 116 years.,257,6.356550217
On which side do people stand on the escalator in Tokyo?,left,right side,,"In Tokyo, people typically stand on the left side of the escalator, allowing others to pass on the right.",373,10.16563988
In which month does the Japanese school year start?,April,April,,The Japanese school year typically starts in April.,214,5.136631727
Who was the first football player to score one hundred international goals?,Ali Daei,I have no idea.,,"The first football player to score one hundred international goals was Ali Daei of Iran, who achieved this milestone in 2003.",1547,48.34309411
In which municipality did Typhoon Haiyan make its first eye landfall?,"Guiuan, Eastern Samar","Guiuan, Eastern Samar",,"The first eye landfall of Typhoon Haiyan occurred in Guiuan, Eastern Samar.",359,9.553949118
"What time of day on August 15, 1947 did India become an independent nation?",12:02 AM,"India became an independent nation at midnight on August 15, 1947.",,"India became an independent nation at midnight on August 15, 1947.",288,6.606946468
Where was Emily Joanna Carey born?,Barnet,"Emily Joanna Carey was born in London, England.",,"Emily Joanna Carey was born in London, England.",280,7.10777998
"Along with streptococcus thermophilus, what other bacteria is used to make Bulgarian yogurt?",Lactobacillus bulgaricus,Lactobacillus delbrueckii subsp. bulgaricus,,"The other bacteria used to make Bulgarian yogurt, along with *Streptococcus thermophilus*, is *Lactobacillus delbrueckii subsp. bulgaricus*.",366,9.279917717
When did Blackpink make their debut?,2016,"Blackpink made their debut on June 8, 2016.",,"Blackpink made their debut on June 8, 2016.",302,7.600308418
Which company developed Overwatch?,Blizzard Entertainment,Blizzard Entertainment.,,The company that developed Overwatch is Blizzard Entertainment.,210,5.13005805
What is the heaviest reptile in the world?,saltwater crocodile,Saltwater crocodile,,"The heaviest reptile in the world is the saltwater crocodile (*Crocodylus porosus*), which can weigh over 2,200 pounds (1,000 kilograms) in the wild.",424,11.84997344
Who first proposed the idea that all matter exhibits wave-particle duality?,Louis de Broglie,Louis de Broglie first proposed the idea that all matter exhibits wave-particle duality.,,"Louis de Broglie first proposed the idea that all matter exhibits wave-particle duality in his 1924 PhD thesis, introducing the concept of matter waves.",481,13.16581249
What state of Germany is the University of Konstanz located in?,Baden-WÃ¼rttemberg,Baden-Württemberg,,The University of Konstanz is located in the state of Baden-Württemberg in Germany.,312,7.986846209
What film starred Brad Pitt's first leading role?,The Dark Side of the Sun,Thelma & Louise,,Brad Pitt's first leading role was in the 1991 film *Thelma & Louise*.,406,11.26066613
What was the date of Led Zeppelin's last UK concert?,11-Aug-79,"December 12, 1980.",,"The date of Led Zeppelin's last UK concert was November 28, 1979.",428,11.73250604
Which countries will host FIFA World Cup 2026?,"USA, Canada, and Mexico","The FIFA World Cup 2026 will be hosted by the United States, Canada, and Mexico.",,"The FIFA World Cup 2026 will be jointly hosted by the United States, Canada, and Mexico.",266,6.085718155
How many property cards are in Monopoly Deal's dark blue set?,2,3,,The dark blue property set in Monopoly Deal consists of 2 cards: Park Place and Boardwalk.,546,15.81937981
In what year was the UMass Outing Club founded?,1922,1924,,The UMass Outing Club was founded in 1924.,397,10.89530849
How many players are on a basketball court at once including both teams?,10,10,,"There are 10 players on a basketball court at once, with 5 players from each team participating in the game.",271,6.782116413
What country is Kiwifruit native to?,China,China,,The kiwifruit is native to China.,341,9.255361795
What two things did Benjamin Franklin claim to be certain in this world?,Death and Taxes,Benjamin Franklin claimed that death and taxes are the two certain things in this world.,,Benjamin Franklin famously claimed that death and taxes are the two certain things in this world.,301,7.378130674
When did the Chinese Tang Dynasty end?,907 AD,The Chinese Tang Dynasty ended in 907 AD.,,"The Chinese Tang Dynasty ended in 907 AD when the last emperor, Ai of Tang, abdicated, leading to the collapse of the dynasty and the beginning of the Five Dynasties and Ten Kingdoms period.",294,7.462948561
Which mountain is at the north end of the Appalachian Trail?,Mount Katahdin,Mount Katahdin in Maine is at the north end of the Appalachian Trail.,,Mount Katahdin in Maine is at the north end of the Appalachian Trail.,280,6.755323648
Which city does Disco Elysium take place in?,Revachol,Revachol,,The city where Disco Elysium takes place is Revachol.,306,8.022225142
Which countries border the largest lake on Earth?,"Kazakhstan, Turkmenistan, Iran, Azerbaijan, and Russia","Russia, Kazakhstan, Turkmenistan, Iran, and Azerbaijan.",,"The largest lake on Earth, the Caspian Sea, is bordered by Russia, Kazakhstan, Turkmenistan, Iran, and Azerbaijan.",376,10.07573795
Who is Elrond's father in J. R. R. Tolkien's Middle Earth stories?,EÃ¤rendil,Eärendil.,,Elrond's father in J. R. R. Tolkien's Middle Earth stories is Eärendil.,292,7.263463259
"On what month, day, and year was the Declaration of Independence signed?","August 2, 1776. It is not July 4, 1776, which is when it was published.","August 2, 1776",,"The Declaration of Independence was signed on July 4, 1776, as that is the date when the Continental Congress officially adopted the document, though most of the signatures were affixed on August 2, 1776.",342,8.872391462
Who was the first American president to defeat an incumbent president in a presidential election?,Thomas Jefferson,Thomas Jefferson.,,The first American president to defeat an incumbent president in a presidential election was Thomas Jefferson in 1800.,481,13.63944221
"Who is currently holding the copyright to the short-story collection ""The Case-Book of Sherlock Holmes"" in the United States?","No one as all books, films, and other works published in 1927 entered the public domain on 1 January 2023.","The copyright for ""The Case-Book of Sherlock Holmes"" in the United States is held by the Arthur Conan Doyle Estate.",,"The copyright for ""The Case-Book of Sherlock Holmes"" in the United States has expired, and the work is in the public domain.",652,18.17895651
How many public payphones are left in New York City?,No official public payphones are left in New York City. The city removed its last public payphone in 2022.,I have no idea.,,"As of recent estimates, there are approximately 1,000 to 2,000 public payphones remaining in New York City, primarily located in subway stations, airports, and high-traffic areas.",876,26.46142077
When did Elon Musk officially become Twitter's owner?,27-Oct-22,"November 15, 2022.",,"The final answer is: Elon Musk officially became Twitter's owner on November 15, 2022.",339,8.901092052
